timestamp,syscall,args,result,latency
1765134175.8523352,lseek,"3, 0, SEEK_CUR",0,0.000666
1765134175.852377,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3.3e-05
1765134175.852409,lseek,"3, 0, SEEK_CUR",0,3.2e-05
1765134175.8524284,write,"3, ""Logging some data to the disk...""..., 330",330,0.000313
1765134175.8524928,close,3,0,0.000649
1765134175.852512,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,5.6e-05
1765134175.8525317,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3.1e-05
1765134175.8525693,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,2.2e-05
1765134175.8538907,lseek,"3, 0, SEEK_CUR",0,7.9e-05
1765134175.8540132,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3.1e-05
1765134175.855115,lseek,"3, 0, SEEK_CUR",0,2.7e-05
1765134175.8552,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3.8e-05
1765134175.8552318,read,"3, ""Logging some data to the disk...""..., 331",330,5.8e-05
1765134175.8552592,read,"3, """", 1",0,2.4e-05
1765134175.8553085,close,3,0,4e-05
1765134175.8589816,unlink,"""test_data.txt""",0,0.001007
1765134175.8590436,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000148
1765134175.8632002,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000148
1765134175.8664682,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.6e-05
1765134175.8665242,lseek,"3, 0, SEEK_CUR",0,1.4e-05
1765134175.8667016,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.3e-05
1765134175.8667278,lseek,"3, 0, SEEK_CUR",0,1e-05
1765134175.8667471,write,"3, ""Logging some data to the disk...""..., 330",330,8.2e-05
1765134175.8667657,close,3,0,2.5e-05
1765134175.8667822,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,2.7e-05
1765134175.8667996,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.4e-05
1765134175.8671796,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.3e-05
1765134175.867222,lseek,"3, 0, SEEK_CUR",0,1.3e-05
1765134175.8672445,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.3e-05
1765134175.8672607,lseek,"3, 0, SEEK_CUR",0,1e-05
1765134175.8672788,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.4e-05
1765134175.8672962,read,"3, ""Logging some data to the disk...""..., 331",330,2.1e-05
1765134175.8675854,read,"3, """", 1",0,1.4e-05
1765134175.8676207,close,3,0,1.6e-05
1765134175.8676682,unlink,"""test_data.txt""",0,0.00074
1765134175.86769,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,9.8e-05
1765134175.8677094,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,2e-05
1765134175.8677304,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.7e-05
1765134175.867746,lseek,"3, 0, SEEK_CUR",0,1.7e-05
1765134175.8677635,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.7e-05
1765134175.867781,lseek,"3, 0, SEEK_CUR",0,1.6e-05
1765134175.8677964,write,"3, ""Logging some data to the disk...""..., 330",330,7.2e-05
1765134175.867815,close,3,0,2.5e-05
1765134175.8678298,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,2.6e-05
1765134175.8678484,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.6e-05
1765134175.867867,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.8e-05
1765134175.8678837,lseek,"3, 0, SEEK_CUR",0,1.5e-05
1765134175.8679008,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.6e-05
1765134175.8679173,lseek,"3, 0, SEEK_CUR",0,1.6e-05
1765134175.8679366,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.8e-05
1765134175.867954,read,"3, ""Logging some data to the disk...""..., 331",330,1.9e-05
1765134175.8679724,read,"3, """", 1",0,1.7e-05
1765134175.8679888,close,3,0,2.1e-05
1765134175.8680046,unlink,"""test_data.txt""",0,0.00016
1765134176.0517848,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=184307000}",0,0.185726
1765134176.0548606,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.00216
1765134176.065698,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.004346
1765134176.068216,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000918
1765134176.069656,lseek,"3, 0, SEEK_CUR",0,0.000756
1765134176.071282,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000625
1765134176.0726345,lseek,"3, 0, SEEK_CUR",0,0.000542
1765134176.074539,write,"3, ""Logging some data to the disk...""..., 330",330,0.001214
1765134176.0758657,close,3,0,0.00051
1765134176.0772083,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000285
1765134176.0782712,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000394
1765134176.0795045,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000586
1765134176.080393,lseek,"3, 0, SEEK_CUR",0,0.000474
1765134176.0821412,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000488
1765134176.0828426,lseek,"3, 0, SEEK_CUR",0,0.000317
1765134176.083762,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000332
1765134176.0849078,read,"3, ""Logging some data to the disk...""..., 331",330,0.000415
1765134176.0858412,read,"3, """", 1",0,0.000426
1765134176.0872676,close,3,0,0.000585
1765134176.0886059,unlink,"""test_data.txt""",0,0.000594
1765134176.4553,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=361601000}",0,0.363786
1765134176.6590233,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=198489000}",0,0.202281
1765134176.93187,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=257709000}",0,0.268627
1765134177.0744295,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=137047000}",0,0.139992
1765134177.3713653,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=283454000}",0,0.295191
1765134177.3767915,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.002394
1765134177.3799846,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.001589
1765134177.3829675,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.001588
1765134177.385141,lseek,"3, 0, SEEK_CUR",0,0.000315
1765134177.3864396,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.001099
1765134177.3887982,lseek,"3, 0, SEEK_CUR",0,0.001015
1765134177.3914435,write,"3, ""Logging some data to the disk...""..., 330",330,0.001541
1765134177.3937447,close,3,0,0.001045
1765134177.395289,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000712
1765134177.3976686,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.001115
1765134177.4048452,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.006815
1765134177.4060526,lseek,"3, 0, SEEK_CUR",0,0.000478
1765134177.4074748,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000604
1765134177.4085493,lseek,"3, 0, SEEK_CUR",0,0.000507
1765134177.4098737,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000439
1765134177.4137778,read,"3, ""Logging some data to the disk...""..., 331",330,0.003305
1765134177.4149125,read,"3, """", 1",0,0.000494
1765134177.4161274,close,3,0,0.00063
1765134177.4176505,unlink,"""test_data.txt""",0,0.000644
1765134177.419176,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000682
1765134177.4198928,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000483
1765134177.4207823,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000637
1765134177.4216454,lseek,"3, 0, SEEK_CUR",0,0.000445
1765134177.4228828,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000458
1765134177.424007,lseek,"3, 0, SEEK_CUR",0,0.000615
1765134177.4252317,write,"3, ""Logging some data to the disk...""..., 330",330,0.000411
1765134177.4266424,close,3,0,0.000787
1765134177.4280202,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000652
1765134177.4288695,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000317
1765134177.4296474,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000451
1765134177.4305146,lseek,"3, 0, SEEK_CUR",0,0.00035
1765134177.4312675,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000423
1765134177.4326515,lseek,"3, 0, SEEK_CUR",0,0.000457
1765134177.4338882,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000739
1765134177.4350808,read,"3, ""Logging some data to the disk...""..., 331",330,0.000667
1765134177.436837,read,"3, """", 1",0,0.000634
1765134177.437745,close,3,0,0.000328
1765134177.4390535,unlink,"""test_data.txt""",0,0.000568
1765134177.4436648,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.001281
1765134177.4451149,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.00088
1765134177.4451451,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,9e-06
1765134177.4451845,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134177.4452014,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,7e-06
1765134177.4452102,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134177.4487796,write,"3, ""Logging some data to the disk...""..., 330",330,0.000495
1765134177.448811,close,3,0,2e-05
1765134177.448832,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,1.5e-05
1765134177.448843,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,7e-06
1765134177.448859,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1e-05
1765134177.4488714,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134177.4488869,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,9e-06
1765134177.4492292,lseek,"3, 0, SEEK_CUR",0,5.1e-05
1765134177.4492562,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,7e-06
1765134177.4492679,read,"3, ""Logging some data to the disk...""..., 331",330,1.5e-05
1765134177.4492767,read,"3, """", 1",0,9e-06
1765134177.449512,close,3,0,1.5e-05
1765134177.4503856,unlink,"""test_data.txt""",0,0.000245
1765134177.4506788,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.00036
1765134177.4506953,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000154
1765134177.4522007,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,2.1e-05
1765134177.4522307,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134177.452244,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,9e-06
1765134177.4522533,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134177.4524755,write,"3, ""Logging some data to the disk...""..., 330",330,0.000346
1765134177.4525042,close,3,0,4.3e-05
1765134177.4525177,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,1.6e-05
1765134177.4525287,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,9e-06
1765134177.4525394,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,9e-06
1765134177.4525492,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134177.4525719,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000225
1765134177.453012,lseek,"3, 0, SEEK_CUR",0,1.5e-05
1765134177.4530356,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1e-05
1765134177.4531376,read,"3, ""Logging some data to the disk...""..., 331",330,1.6e-05
1765134177.4534988,read,"3, """", 1",0,9e-06
1765134177.4535167,close,3,0,1.2e-05
1765134177.4551833,unlink,"""test_data.txt""",0,0.001377
1765134177.6753252,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=219690000}",0,0.220475
1765134177.6910017,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000589
1765134177.6917946,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000614
1765134177.6919177,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.1e-05
1765134177.6919851,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134177.692061,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.2e-05
1765134177.6921606,lseek,"3, 0, SEEK_CUR",0,1.2e-05
1765134177.6923358,write,"3, ""Logging some data to the disk...""..., 330",330,8.3e-05
1765134177.6924894,close,3,0,2.3e-05
1765134177.6931694,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,4.2e-05
1765134177.693207,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1e-05
1765134177.6934183,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1e-05
1765134177.6934397,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134177.6934512,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.1e-05
1765134177.6934621,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134177.6944528,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000487
1765134177.6944783,read,"3, ""Logging some data to the disk...""..., 331",330,2.2e-05
1765134177.694491,read,"3, """", 1",0,1e-05
1765134177.6954181,close,3,0,0.000538
1765134177.6983705,unlink,"""test_data.txt""",0,0.002372
1765134178.0133286,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=279461000}",0,0.302167
1765134178.0244112,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.013261
1765134178.032108,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000308
1765134178.034133,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.001096
1765134178.0341628,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134178.034179,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,9e-06
1765134178.0352154,lseek,"3, 0, SEEK_CUR",0,0.000289
1765134178.0368326,write,"3, ""Logging some data to the disk...""..., 330",330,0.000726
1765134178.0385928,close,3,0,0.000629
1765134178.0407755,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000715
1765134178.054372,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.008651
1765134178.05687,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.003243
1765134178.0582185,lseek,"3, 0, SEEK_CUR",0,0.000552
1765134178.0625732,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000534
1765134178.0641901,lseek,"3, 0, SEEK_CUR",0,0.000832
1765134178.0645769,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000974
1765134178.0660417,read,"3, ""Logging some data to the disk...""..., 331",330,0.000656
1765134178.0675373,read,"3, """", 1",0,0.000756
1765134178.0685396,close,3,0,0.000412
1765134178.0696084,unlink,"""test_data.txt""",0,0.000479
1765134178.4250715,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=347060000}",0,0.352575
1765134178.9078689,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=470828000}",0,0.473141
1765134178.9111373,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.001647
1765134178.911183,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000167
1765134178.9112017,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,8e-06
1765134178.9112206,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134178.9112332,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,8e-06
1765134178.9112453,lseek,"3, 0, SEEK_CUR",0,1.4e-05
1765134178.9112563,write,"3, ""Logging some data to the disk...""..., 330",330,0.000138
1765134178.9112809,close,3,0,0.000254
1765134178.9112918,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,1.8e-05
1765134178.9113078,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,8e-06
1765134178.9118376,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,8e-06
1765134178.9118767,lseek,"3, 0, SEEK_CUR",0,1.2e-05
1765134178.9118943,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.2e-05
1765134178.9119146,lseek,"3, 0, SEEK_CUR",0,1.2e-05
1765134178.9119244,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.4e-05
1765134178.9131682,read,"3, ""Logging some data to the disk...""..., 331",330,2.3e-05
1765134178.9132032,read,"3, """", 1",0,1.2e-05
1765134178.913214,close,3,0,1.4e-05
1765134178.9132216,unlink,"""test_data.txt""",0,0.000297
1765134179.2725832,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=354440000}",0,0.356352
1765134179.2727282,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.00179
1765134179.272913,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000808
1765134179.2740562,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,4.1e-05
1765134179.2742586,lseek,"3, 0, SEEK_CUR",0,3.8e-05
1765134179.2755291,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3.7e-05
1765134179.2766466,lseek,"3, 0, SEEK_CUR",0,3.5e-05
1765134179.2769015,write,"3, ""Logging some data to the disk...""..., 330",330,0.000685
1765134179.2769504,close,3,0,0.000789
1765134179.2769816,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,6.1e-05
1765134179.2770352,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,8.4e-05
1765134179.2770832,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3.5e-05
1765134179.2784548,lseek,"3, 0, SEEK_CUR",0,3.1e-05
1765134179.2785583,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3.5e-05
1765134179.2798152,lseek,"3, 0, SEEK_CUR",0,3.7e-05
1765134179.3243694,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,5.3e-05
1765134179.3244114,read,"3, ""Logging some data to the disk...""..., 331",330,2.7e-05
1765134179.3244252,read,"3, """", 1",0,1.3e-05
1765134179.324435,close,3,0,1.3e-05
1765134179.324444,unlink,"""test_data.txt""",0,9.9e-05
1765134179.4494908,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=128368000}",0,0.136528
1765134179.702257,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=224782000}",0,0.229819
1765134180.0290358,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=323985000}",0,0.326323
1765134180.0296881,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000529
1765134180.0297234,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,1e-05
1765134180.0297408,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1e-05
1765134180.0297513,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134180.0312095,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,2e-05
1765134180.0312502,lseek,"3, 0, SEEK_CUR",0,1.4e-05
1765134180.0314453,write,"3, ""Logging some data to the disk...""..., 330",330,0.000235
1765134180.032062,close,3,0,0.000106
1765134180.0320892,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,2.4e-05
1765134180.0321133,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.1e-05
1765134180.0321255,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.1e-05
1765134180.0321376,lseek,"3, 0, SEEK_CUR",0,1e-05
1765134180.0326357,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1e-05
1765134180.0340695,lseek,"3, 0, SEEK_CUR",0,1.4e-05
1765134180.0341012,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1e-05
1765134180.0341158,read,"3, ""Logging some data to the disk...""..., 331",330,2.3e-05
1765134180.0341277,read,"3, """", 1",0,8e-06
1765134180.0341365,close,3,0,1.2e-05
1765134180.0422814,unlink,"""test_data.txt""",0,0.003864
1765134180.1715655,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=127931000}",0,0.128643
1765134180.6283572,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=454005000}",0,0.455618
1765134180.6305702,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000959
1765134180.6306453,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,2.8e-05
1765134180.6306827,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,2.6e-05
1765134180.6307046,lseek,"3, 0, SEEK_CUR",0,2.2e-05
1765134180.6307254,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,2.1e-05
1765134180.6307476,lseek,"3, 0, SEEK_CUR",0,1.9e-05
1765134180.6307664,write,"3, ""Logging some data to the disk...""..., 330",330,0.000126
1765134180.631391,close,3,0,3.4e-05
1765134180.6314511,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,3.8e-05
1765134180.6321735,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,2.9e-05
1765134180.632274,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3.5e-05
1765134180.6322935,lseek,"3, 0, SEEK_CUR",0,2.1e-05
1765134180.6323082,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,2e-05
1765134180.6323223,lseek,"3, 0, SEEK_CUR",0,1.9e-05
1765134180.6323357,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,2.3e-05
1765134180.6323497,read,"3, ""Logging some data to the disk...""..., 331",330,4.2e-05
1765134180.6323743,read,"3, """", 1",0,2e-05
1765134180.6323872,close,3,0,2.6e-05
1765134180.6342185,unlink,"""test_data.txt""",0,0.000862
1765134180.804113,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=170135000}",0,0.17049
1765134180.8055043,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000411
1765134180.8055518,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,1.5e-05
1765134180.8055737,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.3e-05
1765134180.8055873,lseek,"3, 0, SEEK_CUR",0,1.2e-05
1765134180.8065367,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,2.7e-05
1765134180.806577,lseek,"3, 0, SEEK_CUR",0,1.1e-05
1765134180.8069885,write,"3, ""Logging some data to the disk...""..., 330",330,0.000205
1765134180.8070214,close,3,0,2.1e-05
1765134180.8070357,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,1.9e-05
1765134180.8070571,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.2e-05
1765134180.8070705,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.1e-05
1765134180.807082,lseek,"3, 0, SEEK_CUR",0,1e-05
1765134180.8070965,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.1e-05
1765134180.8072693,lseek,"3, 0, SEEK_CUR",0,1.1e-05
1765134180.8072968,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.1e-05
1765134180.8077366,read,"3, ""Logging some data to the disk...""..., 331",330,2e-05
1765134180.8077657,read,"3, """", 1",0,1.1e-05
1765134180.8077831,close,3,0,1.3e-05
1765134180.8078063,unlink,"""test_data.txt""",0,0.00016
1765134181.2576654,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=438401000}",0,0.443112
1765134181.271867,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000462
1765134181.2719896,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,4.1e-05
1765134181.272043,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3.9e-05
1765134181.2721236,lseek,"3, 0, SEEK_CUR",0,6.5e-05
1765134181.272155,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-05
1765134181.2725868,lseek,"3, 0, SEEK_CUR",0,4.2e-05
1765134181.2726746,write,"3, ""Logging some data to the disk...""..., 330",330,0.000288
1765134181.2735183,close,3,0,4.8e-05
1765134181.2736027,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,6.4e-05
1765134181.2736328,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,2.9e-05
1765134181.2736874,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,2.8e-05
1765134181.2737136,lseek,"3, 0, SEEK_CUR",0,2.3e-05
1765134181.2737381,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,2.5e-05
1765134181.2737727,lseek,"3, 0, SEEK_CUR",0,2.5e-05
1765134181.2738562,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,2.5e-05
1765134181.276169,read,"3, ""Logging some data to the disk...""..., 331",330,5e-05
